price_day_person,location,capacity,bedroom_num,beds_num
20€ pers./noche (aprox),Alcalá la Real,20 personas,10 dormitorios,14 camas
30€ pers./noche (aprox),Mancha Real,"2 - 
  8 personas",3 dormitorios,8 camas
20€ pers./noche (aprox),Setenil de las Bodegas,"4 - 
  12 personas",5 dormitorios,10 camas
36€ pers./noche (aprox),La Boca de los Frailes,Íntegro o habitaciones,"1 - 
  18 personas",6 dormitorios
25€ pers./noche (aprox),Villamartín,9 personas,4 dormitorios,7 camas
29€ pers./noche (aprox),Barbate,"2 - 
  4 personas",2 dormitorios,3 camas
20€ pers./noche (aprox),Carcabuey,"4 - 
  20 personas",7 dormitorios,15 camas
28€ pers./noche (aprox),Segura de la Sierra,"2 - 
  12 personas",6 dormitorios,9 camas
30€ pers./noche (aprox),El Gastor,"1 - 
  2 personas",1 dormitorio,1 cama
20€ pers./noche (aprox),Cónchar,"1 - 
  8 personas",4 dormitorios,7 camas
17€ pers./noche (aprox),Cazorla,"2 - 
  12 personas",3 dormitorios,9 camas
17€ pers./noche (aprox),Zahara de la Sierra,8 personas,4 dormitorios,6 camas
20€ pers./noche (aprox),Pozo Alcón,"2 - 
  6 personas",3 dormitorios,5 camas
20€ pers./noche (aprox),La Viñuela,"2 - 
  8 personas",4 dormitorios,10 camas
24€ pers./noche (aprox),Ronda,"1 - 
  4 personas",3 dormitorios,4 camas
21€ pers./noche (aprox),Valle de Abdalajís,"2 - 
  10 personas",4 dormitorios,8 camas
25€ pers./noche (aprox),Palenciana,"8 - 
  20 personas",7 dormitorios,20 camas
18€ pers./noche (aprox),Alájar,8 personas,4 dormitorios,6 camas
26€ pers./noche (aprox),Villanueva del Rosario,8 personas,4 dormitorios,6 camas
20€ pers./noche (aprox),Íllora,"6 - 
  14 personas",5 dormitorios,8 camas
18€ pers./noche (aprox),Rute,"8 - 
  15 personas",6 dormitorios,9 camas
25€ pers./noche (aprox),Cómpeta,"1 - 
  7 personas",3 dormitorios,7 camas
24€ pers./noche (aprox),Prado del Rey,"12 - 
  16 personas",6 dormitorios,16 camas
25€ pers./noche (aprox),Antequera,"8 - 
  11 personas",5 dormitorios,9 camas
27€ pers./noche (aprox),Almedinilla,"1 - 
  4 personas",2 dormitorios,3 camas
21€ pers./noche (aprox),Prado del Rey,"6 - 
  12 personas",4 dormitorios,11 camas
9€ pers./noche (aprox),Vélez-Rubio,"1 - 
  21 personas",8 dormitorios,15 camas
25€ pers./noche (aprox),La Viñuela,"1 - 
  6 personas",3 dormitorios,4 camas
19€ pers./noche (aprox),Carmona,7 personas,3 dormitorios,6 camas
36€ pers./noche (aprox),Cómpeta,"2 - 
  8 personas",3 dormitorios,5 camas
13€ pers./noche (aprox),Fuentes de Andalucía,"2 - 
  12 personas",5 dormitorios,9 camas
24€ pers./noche (aprox),Jimena de la Frontera,"2 - 
  13 personas",4 dormitorios,11 camas
26€ pers./noche (aprox),Barbate,"2 - 
  75 personas",4 dormitorios,60 camas
22€ pers./noche (aprox),Luque,"2 - 
  16 personas",14 camas,22€ pers./noche (aprox)
20€ pers./noche (aprox),Algarinejo,6 personas,3 dormitorios,3 camas
24€ pers./noche (aprox),Antequera,"8 - 
  29 personas",12 dormitorios,23 camas
25€ pers./noche (aprox),Cortes de la Frontera,Íntegro o habitaciones,"1 - 
  50 personas",11 dormitorios
24€ pers./noche (aprox),El Bosque,"2 - 
  9 personas",3 dormitorios,6 camas
47€ pers./noche (aprox),El Gastor,"2 - 
  38 personas",17 dormitorios,23 camas
38€ pers./noche (aprox),Vejer de la Frontera,"2 - 
  14 personas",5 dormitorios,12 camas
27€ pers./noche (aprox),Güéjar Sierra,Íntegro o habitaciones,"1 - 
  35 personas",8 dormitorios
23€ pers./noche (aprox),Cajiz,"6 - 
  32 personas",14 dormitorios,32 camas
18€ pers./noche (aprox),Priego de Córdoba,"2 - 
  24 personas",19 camas,18€ pers./noche (aprox)
22€ pers./noche (aprox),La Zubia,"1 - 
  8 personas",3 dormitorios,6 camas
18€ pers./noche (aprox),Aracena,8 personas,4 dormitorios,7 camas
25€ pers./noche (aprox),El Gastor,"2 - 
  6 personas",3 dormitorios,4 camas
25€ pers./noche (aprox),Prado del Rey,"5 - 
  14 personas",4 dormitorios,9 camas
21€ pers./noche (aprox),Moclinejo,"1 - 
  6 personas",3 dormitorios,3 camas
15€ pers./noche (aprox),Córdoba,"1 - 
  14 personas",6 dormitorios,11 camas
32€ pers./noche (aprox),Los Caños de Meca,"1 - 
  8 personas",1 dormitorio,3 camas
29€ pers./noche (aprox),Gaucín,"2 - 
  6 personas",3 dormitorios,4 camas
20€ pers./noche (aprox),Castril,"6 - 
  8 personas",4 dormitorios,7 camas
111€ pers./noche (aprox),Monda,"2 - 
  5 personas",15 dormitorios,7 camas
34€ pers./noche (aprox),Gaucín,8 personas,4 dormitorios,4 camas
12€ pers./noche (aprox),Lora del Río,"1 - 
  10 personas",4 dormitorios,8 camas
22€ pers./noche (aprox),El Bosque,"5 - 
  6 personas",3 dormitorios,4 camas
24€ pers./noche (aprox),Cómpeta,"2 - 
  13 personas",6 dormitorios,11 camas
17€ pers./noche (aprox),Guadix,"16 - 
  18 personas",8 dormitorios,13 camas
25€ pers./noche (aprox),Cazorla,Íntegro o habitaciones,"2 - 
  22 personas",9 dormitorios
33€ pers./noche (aprox),Fondón,"1 - 
  6 personas",3 dormitorios,4 camas
20€ pers./noche (aprox),Beas de Segura,6 personas,3 dormitorios,3 camas
15€ pers./noche (aprox),Restábal,"2 - 
  11 personas",5 dormitorios,10 camas
23€ pers./noche (aprox),Cúllar,Íntegro o habitaciones,"4 - 
  13 personas",5 dormitorios
22€ pers./noche (aprox),Cazorla,"2 - 
  13 personas",5 dormitorios,10 camas
34€ pers./noche (aprox),Estepona,"2 - 
  12 personas",9 camas,34€ pers./noche (aprox)
23€ pers./noche (aprox),Conil de la Frontera,"2 - 
  6 personas",2 dormitorios,5 camas
15€ pers./noche (aprox),Coín,"8 - 
  14 personas",7 dormitorios,10 camas
34€ pers./noche (aprox),Nerja,"1 - 
  8 personas",2 dormitorios,5 camas
16€ pers./noche (aprox),Cómpeta,6 personas,3 dormitorios,4 camas
46€ pers./noche (aprox),Mijas,"1 - 
  6 personas",3 dormitorios,3 camas
22€ pers./noche (aprox),Fuenteheridos,10 personas,4 dormitorios,4 camas
18€ pers./noche (aprox),Grazalema,"1 - 
  4 personas",1 dormitorio,3 camas
18€ pers./noche (aprox),Ronda,"1 - 
  10 personas",4 dormitorios,8 camas
17€ pers./noche (aprox),Loja,25 personas,19 camas,17€ pers./noche (aprox)
21€ pers./noche (aprox),Adamuz,20 personas,10 dormitorios,20 camas
41€ pers./noche (aprox),Vejer de la Frontera,6 personas,2 dormitorios,4 camas
17€ pers./noche (aprox),Gerena,"4 - 
  20 personas",10 dormitorios,19 camas
20€ pers./noche (aprox),Vélez Blanco,14 personas,3 dormitorios,10 camas
26€ pers./noche (aprox),Zahara de los Atunes,"4 - 
  6 personas",2 dormitorios,2 camas
22€ pers./noche (aprox),Alcalá del Valle,Íntegro o habitaciones,"10 - 
  13 personas",7 dormitorios
23€ pers./noche (aprox),Olvera,8 personas,4 dormitorios,7 camas
14€ pers./noche (aprox),Fuente Vaqueros,"2 - 
  11 personas",4 dormitorios,9 camas
26€ pers./noche (aprox),Huéscar,"2 - 
  21 personas",16 camas,26€ pers./noche (aprox)
36€ pers./noche (aprox),Serón,"1 - 
  43 personas",10 dormitorios,36 camas
24€ pers./noche (aprox),Chiclana de la Frontera,"1 - 
  18 personas",10 dormitorios,13 camas
20€ pers./noche (aprox),San José,"1 - 
  4 personas",2 dormitorios,3 camas
36€ pers./noche (aprox),Benalmádena,14 personas,7 dormitorios,11 camas
33€ pers./noche (aprox),Conil de la Frontera,13 personas,11 dormitorios,9 camas
30€ pers./noche (aprox),Fernán Pérez,2 personas,2 dormitorios,1 cama
26€ pers./noche (aprox),Siles,"2 - 
  18 personas",11 dormitorios,20 camas
23€ pers./noche (aprox),El Bosque,"2 - 
  20 personas",10 dormitorios,15 camas
15€ pers./noche (aprox),La Puebla de los Infantes,"1 - 
  10 personas",4 dormitorios,7 camas
17€ pers./noche (aprox),El Bosque,"6 - 
  12 personas",4 dormitorios,11 camas
20€ pers./noche (aprox),Priego de Córdoba,"6 - 
  8 personas",4 dormitorios,4 camas
14€ pers./noche (aprox),Cabrita,7 personas,5 camas,14€ pers./noche (aprox)
25€ pers./noche (aprox),Zafarraya,"10 - 
  21 personas",5 dormitorios,20 camas
20€ pers./noche (aprox),Torres,"8 - 
  40 personas",2 dormitorios,32 camas
22€ pers./noche (aprox),Níjar,"2 - 
  6 personas",2 dormitorios,6 camas
34€ pers./noche (aprox),El Castillo de las Guardas,"2 - 
  12 personas",5 dormitorios,12 camas
37€ pers./noche (aprox),Andújar,"4 - 
  7 personas",4 dormitorios,5 camas
21€ pers./noche (aprox),El Castillo de las Guardas,"6 - 
  13 personas",5 dormitorios,12 camas
21€ pers./noche (aprox),Fuensanta de Martos,"2 - 
  5 personas",3 dormitorios,5 camas
29€ pers./noche (aprox),Álora,"2 - 
  5 personas",3 dormitorios,4 camas
